LocationID,VisitID,ID,CharacteristicID,ResultValue,Units,Qualifier,FlagID,MethodID,ResultComment,SampleDepth,UniqueID,Datetime,ProjectID,SampleTypeID,HasFlow,SampleDepthType,Comment,LocationDescription,WaterBodyID,MunicipalityID,Latitude,Longitude,LocationTypeID,LocationMethod,CoordinateSystem,InWatershed,RegionalID,WaterType,Owner,StaffGage,County,CatchmentArea_Sqmi
MAR036,28938,144346,NH3,0.164,mg/l,NA,NA,43,NA,NA,201301160620_MAR036_BASE_S,2013-01-16T11:20:00Z,BASE,S,1,NA,Odor: Plastic,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1260,10992,TSS,5.0,mg/l,<,NA,27,NA,NA,200702210648_MAR036_BASE_S,2007-02-21T11:48:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,29033,144975,DO_SAT,76.2703978673975,%,NA,NA,23,NA,NA,201307170615_MAR036_BASE_S,2013-07-17T10:15:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,43358,277913,DO,10.0,mg/l,NA,NA,23,NA,NA,201411190610_MAR036_BASE_S,2014-11-19T11:10:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,851,7583,NO23,0.9384489,mg/l,NA,NA,36,NA,NA,200402110640_MAR036_BASE_S,2004-02-11T11:40:00Z,BASE,S,1,NA,"Bucket hard to clean, pH meter drifting and hard to calibrate; no DO2 in bundle (but just as well w/ shallow water); river is mostly icy, one clear patch near east and off bridge, under bridge lots of trash on ice",Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,121244,415616,TEMP_WATER,19.0,deg C,NA,NA,67,NA,NA,201506170615_MAR036_BASE_FD,2015-06-17T10:15:00Z,BASE,FD,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,484,3952,TP,0.0835163723973513,mg/l,NA,NA,50,NA,NA,200105220715_MAR036_BASE_S,2001-05-22T11:15:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1121,9878,NO23,0.93144555,mg/l,NA,NA,36,NA,NA,200602080620_MAR036_BASE_S,2006-02-08T11:20:00Z,BASE,S,1,NA,Ducks nearby,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,136271,438551,TURB,10.28,NTU,NA,NA,205,NA,NA,201505260940_MAR036_TMDL_S,2015-05-26T13:40:00Z,PHOS,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,865,7709,TP,0.06,mg/l,NA,NA,50,NA,NA,200403100632_MAR036_BASE_S,2004-03-10T11:32:00Z,BASE,S,1,NA,"River clear of ice, almost some current; geese, ducks are back. Slight sewagy/boiled cabbage smell = 'poopy'",Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1120,9872,NO23,0.93284622,mg/l,NA,NA,36,NA,NA,200602080620_MAR036_BASE_FD,2006-02-08T11:20:00Z,BASE,FD,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,574,5134,DO_SAT,47.4099528190519,%,NA,NA,23,NA,NA,200201090712_MAR036_BASE_S,2002-01-09T12:12:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1406,12168,ECOLI,246.0,MPN/100ml,NA,NA,5,NA,NA,200803190622_MAR036_BASE_S,2008-03-19T10:22:00Z,BASE,S,1,NA,"Drizzle started @ 6:53am water is very still, looks like it reversed",Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,43358,277912,SPCOND,515.0,uS/cm,NA,NA,32,NA,NA,201411190610_MAR036_BASE_S,2014-11-19T11:10:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,121233,415506,DO_SAT,48.7216048466859,%,NA,NA,23,NA,NA,201505200605_MAR036_BASE_S,2015-05-20T10:05:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,43358,277914,TURB,7.47,NTU,NA,NA,205,NA,NA,201411190610_MAR036_BASE_S,2014-11-19T11:10:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1871,15973,TP,0.074634,mg/l,NA,NA,50,NA,NA,201108170650_MAR036_BASE_S,2011-08-17T10:50:00Z,BASE,S,1,NA,"Oily river surface, lots of goose feces on bank, parking area, heavy rain 24-48hrs ago",Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,500,4288,TSS,25.0,mg/l,NA,NA,27,NA,NA,200107110648_MAR036_BASE_S,2001-07-11T10:48:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1050,9299,TSS,5.0,mg/l,NA,NA,27,NA,NA,200508100600_MAR036_BASE_S,2005-08-10T10:00:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1050,9298,TP,0.0592996170981978,mg/l,NA,NA,50,NA,NA,200508100600_MAR036_BASE_S,2005-08-10T10:00:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,394,3210,PH,7.3,NA,NA,NA,66,NA,NA,200010110634_MAR036_BASE_FD,2000-10-11T10:34:00Z,BASE,FD,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1029,9103,DO,8.0,mg/l,NA,NA,23,NA,NA,200506080636_MAR036_BASE_FD,2005-06-08T10:36:00Z,BASE,FD,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,524,4496,TEMP_WATER,20.5,deg C,NA,NA,67,NA,NA,200109120638_MAR036_BASE_S,2001-09-12T10:38:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1169,10262,NO23,0.72414639,mg/l,NA,NA,36,NA,NA,200606140627_MAR036_BASE_S,2006-06-14T10:27:00Z,BASE,S,1,NA,Carp activity in water,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,136332,438840,TEMP_WATER,23.69,deg C,NA,NA,68,NA,NA,201507211000_MAR036_TMDL_S,2015-07-21T14:00:00Z,PHOS,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1990,17016,ECOLI,134.0,MPN/100ml,NA,NA,5,NA,NA,201206200700_MAR036_BASE_S,2012-06-20T11:00:00Z,BASE,S,1,NA,Goose poop everywhere on river bank,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,121233,415508,NO23,1.03,mg/l,NA,L,36,NA,NA,201505200605_MAR036_BASE_S,2015-05-20T10:05:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,832,7444,TP,0.0533,mg/l,NA,NA,50,NA,NA,200311120655_MAR036_BASE_S,2003-11-12T11:55:00Z,BASE,S,1,NA,Water very still. Oily. Debris.,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1964,16795,ECOLI,253.0,MPN/100ml,NA,NA,5,NA,NA,201204180630_MAR036_BASE_S,2012-04-18T10:30:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,43412,278309,DO_SAT,76.1179203575334,%,NA,NA,23,NA,NA,201501210615_MAR036_BASE_FD,2015-01-21T11:15:00Z,BASE,FD,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,914,8134,NO23,1.46,mg/l,NA,NA,36,NA,NA,200407140704_MAR036_BASE_S,2004-07-14T11:04:00Z,BASE,S,1,NA,"Spray fountain on upstream, paint chip slick in water, little blue flakes floating with oily sheen on water (patchy); little oil/shiny patches (bright, clear, shiny) in bucket; more current then usual",Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,43358,277910,DO_SAT,76.4595837716851,%,NA,NA,23,NA,NA,201411190610_MAR036_BASE_S,2014-11-19T11:10:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,386,3143,DO,8.0,mg/l,NA,NA,23,NA,NA,200009130630_MAR036_BASE_S,2000-09-13T10:30:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1784,15297,DO_SAT,68.2794756798634,%,NA,NA,23,NA,NA,201012150706_MAR036_BASE_S,2010-12-15T12:06:00Z,BASE,S,1,NA,Slightly icy,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1737,14930,NO23,0.5322546,mg/l,NA,NA,36,NA,NA,201008180706_MAR036_BASE_S,2010-08-18T11:06:00Z,BASE,S,1,NA,Slight gleaming liquid on surface; Staff gauge ht NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,865,7708,TEMP_WATER,4.0,deg C,NA,NA,67,NA,NA,200403100632_MAR036_BASE_S,2004-03-10T11:32:00Z,BASE,S,1,NA,"River clear of ice, almost some current; geese, ducks are back. Slight sewagy/boiled cabbage smell = 'poopy'",Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,487,4179,SPCOND,597.0,uS/cm,NA,NA,32,NA,NA,200106130649_MAR036_BASE_S,2001-06-13T10:49:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,821,7342,DO_SAT,53.1404847855599,%,NA,NA,23,NA,NA,200310080715_MAR036_BASE_S,2003-10-08T11:15:00Z,BASE,S,1,NA,Sprayer on upstream. (Small) oil slick. Ducks/geese on river.,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,500,4286,TEMP_WATER,24.0,deg C,NA,NA,67,NA,NA,200107110648_MAR036_BASE_S,2001-07-11T10:48:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,524,4497,TP,0.0867994395299258,mg/l,NA,F,50,NA,NA,200109120638_MAR036_BASE_S,2001-09-12T10:38:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1169,10267,TSS,7.0,mg/l,NA,NA,27,NA,NA,200606140627_MAR036_BASE_S,2006-06-14T10:27:00Z,BASE,S,1,NA,Carp activity in water,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,372,510,TSS,7.0,mg/l,NA,NA,92,NA,NA,200008090632_MAR036_BASE_S,2000-08-09T10:32:00Z,BASE,S,1,NA,Weather alternated between overcast and drizzle.,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,914,8133,ECOLI,1710.0,CFU/100ml,NA,NA,4,NA,NA,200407140704_MAR036_BASE_S,2004-07-14T11:04:00Z,BASE,S,1,NA,"Spray fountain on upstream, paint chip slick in water, little blue flakes floating with oily sheen on water (patchy); little oil/shiny patches (bright, clear, shiny) in bucket; more current then usual",Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1871,15972,TEMP_WATER,19.0,deg C,NA,NA,67,NA,NA,201108170650_MAR036_BASE_S,2011-08-17T10:50:00Z,BASE,S,1,NA,"Oily river surface, lots of goose feces on bank, parking area, heavy rain 24-48hrs ago",Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,121220,415371,SPCOND,1250.0,uS/cm,NA,NA,32,NA,NA,201504150605_MAR036_BASE_S,2015-04-15T10:05:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1260,10985,DO,15.1,mg/l,NA,NA,23,NA,NA,200702210648_MAR036_BASE_S,2007-02-21T11:48:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1228,10741,TP,0.11615175,mg/l,NA,NA,50,NA,NA,200611080624_MAR036_BASE_S,2006-11-08T11:24:00Z,BASE,S,1,NA,Debris and leaf litter in water; oil on surface. Water current seemed to reversed direction toward end of samling. Sprayers off.,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,574,5140,TP,0.0840994569639086,mg/l,NA,NA,50,NA,NA,200201090712_MAR036_BASE_S,2002-01-09T12:12:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1120,9873,SPCOND,883.0,uS/cm,NA,NA,32,NA,NA,200602080620_MAR036_BASE_FD,2006-02-08T11:20:00Z,BASE,FD,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1737,14929,ECOLI,1200.0,MPN/100ml,NA,NA,5,NA,NA,201008180706_MAR036_BASE_S,2010-08-18T11:06:00Z,BASE,S,1,NA,Slight gleaming liquid on surface; Staff gauge ht NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,29011,144781,SPCOND,910.0,uS/cm,NA,NA,32,NA,NA,201305150640_MAR036_BASE_FD,2013-05-15T10:40:00Z,BASE,FD,1,NA,Sediment not dissolving,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1132,9953,DO_SAT,85.5372685807454,%,NA,NA,23,NA,NA,200603080624_MAR036_BASE_S,2006-03-08T11:24:00Z,BASE,S,1,NA,Recent asphalt patch - SW bridge walk.  Geese occupants.,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,574,5136,NO23,0.62029671428571,mg/l,NA,NA,36,NA,NA,200201090712_MAR036_BASE_S,2002-01-09T12:12:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,750,6754,TEMP_WATER,6.0,deg C,NA,NA,67,NA,NA,200304090701_MAR036_BASE_FD,2003-04-09T11:01:00Z,BASE,FD,1,NA,"Tufts crews nearly took out rig under bridge: should not be there. Not enoug H2O to fill bottles and duplicatesof some only 2/3 full (bridge pull). Temp on pH from separate pull. New crystals in bottle, had some trouble dissolving.",Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,136332,438839,TP,0.04,mg/l,NA,NA,206,NA,NA,201507211000_MAR036_TMDL_S,2015-07-21T14:00:00Z,PHOS,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1260,10991,TP,0.052035984,mg/l,NA,NA,50,NA,NA,200702210648_MAR036_BASE_S,2007-02-21T11:48:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,30603,160351,TSS,5.0,mg/l,<,NA,27,NA,NA,201311200605_MAR036_BASE_S,2013-11-20T11:05:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,611,5458,FCOLI,1600.0,CFU/100ml,NA,NA,16,NA,NA,200203270652_MAR036_BASE_S,2002-03-27T11:52:00Z,BASE,S,1,NA,Huge sudsy plume 30' by 200' coming from under bridge. Not apparent on opposite (upstream) side.,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,121233,415505,TSS,12.0,mg/l,NA,NA,27,NA,NA,201505200605_MAR036_BASE_S,2015-05-20T10:05:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,29011,144782,TEMP_WATER,13.0,deg C,NA,NA,67,NA,NA,201305150640_MAR036_BASE_FD,2013-05-15T10:40:00Z,BASE,FD,1,NA,Sediment not dissolving,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,865,7706,PH,7.0,NA,NA,K,66,pH: yellow check standard failed QA,NA,200403100632_MAR036_BASE_S,2004-03-10T11:32:00Z,BASE,S,1,NA,"River clear of ice, almost some current; geese, ducks are back. Slight sewagy/boiled cabbage smell = 'poopy'",Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,121220,415375,TEMP_WATER,10.0,deg C,NA,NA,67,NA,NA,201504150605_MAR036_BASE_S,2015-04-15T10:05:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,29011,144783,TP,0.109296,mg/l,NA,NA,50,R,NA,201305150640_MAR036_BASE_FD,2013-05-15T10:40:00Z,BASE,FD,1,NA,Sediment not dissolving,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1315,11479,TEMP_WATER,24.5,deg C,NA,NA,67,NA,NA,200707180632_MAR036_BASE_S,2007-07-18T10:32:00Z,BASE,S,1,NA,"No sprayer, large group of ducks",Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,30603,160349,TEMP_WATER,5.0,deg C,NA,NA,67,NA,NA,201311200605_MAR036_BASE_S,2013-11-20T11:05:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,914,8132,DO_SAT,59.92,%,NA,NA,23,NA,NA,200407140704_MAR036_BASE_S,2004-07-14T11:04:00Z,BASE,S,1,NA,"Spray fountain on upstream, paint chip slick in water, little blue flakes floating with oily sheen on water (patchy); little oil/shiny patches (bright, clear, shiny) in bucket; more current then usual",Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,821,7348,TP,0.0515996035126279,mg/l,NA,NA,50,NA,NA,200310080715_MAR036_BASE_S,2003-10-08T11:15:00Z,BASE,S,1,NA,Sprayer on upstream. (Small) oil slick. Ducks/geese on river.,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,30603,160350,TP,0.055864,mg/l,NA,NA,50,NA,NA,201311200605_MAR036_BASE_S,2013-11-20T11:05:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,574,5133,DO,6.2,mg/l,NA,NA,23,NA,NA,200201090712_MAR036_BASE_S,2002-01-09T12:12:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1930,16523,TEMP_WATER,2.5,deg C,NA,NA,67,NA,NA,201201180640_MAR036_BASE_S,2012-01-18T11:40:00Z,BASE,S,1,NA,NA,Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
MAR036,1291,11214,TSS,7.5,mg/l,NA,NA,27,NA,NA,200705090608_MAR036_BASE_S,2007-05-09T10:08:00Z,BASE,S,1,NA,"Ducks, pollen in water, sprayer off.",Malden River at Medford Street Bridge in Malden; upstream side of the bridge,Malden River,Malden,42.4175,-71.073283,22,GPS-Unspecified,WGS84,1,Upper Mystic River,Fresh,NA,0,Middlesex,NA
